cardiac_risk,stress_label,fatigue_label,stress_ratio,emg_rms
0,1,1,193.71582109920914,0.9933241556833432
1,0,0,0.12117813912817296,0.2005050080975613
1,0,1,0.15051892047724597,0.9960510950830707
0,0,0,0.11618044609728836,0.19918566606510432
0,1,0,111.8763144191936,0.2003125691384758
0,0,0,0.12512297895582283,0.20109750936078943
1,0,1,0.1046472550544363,0.9996329997784346
0,0,0,0.15032141526218262,0.1993501045263082
0,1,0,107.58164763822364,0.1949516943876194
1,1,1,78.71209414974813,0.9985505371826287
1,0,0,0.10362973421468703,0.19769984715855626
1,0,1,0.12124342628549002,1.0214299459179002
1,0,1,0.13339629579096232,0.9990127727258953
1,1,1,115.47242695247084,0.992719526284343
0,0,0,0.14157868722034062,0.1995191857321289
0,0,1,0.13419741421490583,0.9850558189678674
0,0,1,0.1526316892007777,1.013984265460428
0,0,0,0.13361228670653835,0.20408811191921422
0,1,1,147.9033054879771,1.010886995136669
0,0,1,0.0876067758438724,0.9811053694380699
0,1,1,124.05938738794933,1.0047638106649588
1,1,0,96.30126382790552,0.20166266981900852
1,1,0,77.03532839631775,0.20069142341971377
0,0,1,0.13254015391445578,1.0140025451811727
0,0,0,0.13023422338994345,0.2033030608654365
0,0,1,0.13819560170665426,1.0138881541635245
1,0,1,0.12703273620670688,0.9976586029602503
0,1,1,111.95179385044432,1.0058532181437148
0,1,1,110.13449121117576,1.0076668105256112
0,0,1,0.15720840322242846,1.0075011893494934
0,0,0,0.11739388839475459,0.20025419807595074
1,0,1,0.1294533580868311,0.9850103227522202
0,0,1,0.13379702658998793,1.0137236231677826
0,1,0,87.3537835166866,0.19909811705646555
1,1,0,84.22570148855633,0.20019863734306595
1,1,1,108.03851916298355,1.005360898519518
0,0,1,0.1720748092474843,1.003542161309058
0,0,0,0.11267670320806811,0.1985958599318266
0,1,1,110.94656630915068,1.0022933121699742
0,1,0,135.1810286700775,0.20037976710537456
1,0,0,0.13030815237999255,0.20327340052107232
0,0,1,0.12677971979824604,1.007265504685474
0,0,1,0.17931554487469153,0.9901312258765896
0,0,1,0.13478867229760014,1.0034994682829637
1,1,1,121.47192439255181,1.0140611503290966
1,1,1,118.70356655998079,0.9989237275395755
0,0,0,0.14425055284838015,0.20159490752620582
0,0,0,0.10798751186101263,0.20195537552649456
0,0,1,0.14514352685649357,0.9881344786808717
1,0,1,0.12252725332983389,1.0061930187894927
0,0,1,0.1269796942607993,0.9964100061182776
0,0,1,0.1302031053199878,1.0049090922366513
0,1,1,117.50786589183588,0.9971782159359903
0,0,0,0.1289850032484197,0.19816271323919724
0,0,1,0.13754224582427133,0.9832632018634772
0,0,0,0.1383295784641255,0.2014293783073516
0,1,1,98.54175229303524,1.0034217904351777
0,0,0,0.10895286443054684,0.1995588683163745
0,0,1,0.12518306314115943,0.9933954066903642
0,0,1,0.12177197562650018,1.0072080035155406
0,1,0,70.83525120959499,0.19494972919522757
1,0,1,0.1352745307780361,1.0000410397521708
1,0,0,0.15022160539751842,0.20006067237669195
0,0,0,0.15437504461507162,0.19797371172723205
1,0,0,0.13462970426998186,0.19721719978767652
0,0,0,0.12371755857208591,0.20117171937116346
1,0,1,0.10034804920886208,0.9937232221549414
0,1,0,81.32478238258962,0.19914777882317275
0,0,0,0.1038820906521451,0.2033026128752749
0,1,1,91.55521581071538,0.9932063680623006
0,1,1,127.90187721664287,0.9981761965174483
0,0,1,0.11749816956817292,1.0294524470091735
0,0,0,0.13600680905595758,0.19381977236602804
0,1,0,130.77590454988515,0.19714649464913295
0,1,0,121.15300721717487,0.20032471855505732
1,1,1,98.33547219280496,0.9859099656342539
1,0,0,0.12338896952276265,0.20083506226501607
0,1,0,168.1097588720805,0.20073004338068198
1,0,0,0.13865156235896367,0.20322842090105178
0,1,0,77.61593589584092,0.19973079362192334
0,0,1,0.12002474677371154,0.9984273654077827
0,1,0,126.212464188217,0.2020585800422065
1,1,1,95.67674947247312,0.9968978198085561
0,1,0,100.0874911445922,0.20071800098900205
0,0,1,0.15315708195897892,1.016783615677011
0,0,1,0.1042968892951675,1.0168175632818528
0,1,1,156.83583704499915,1.0219954873887098
0,0,0,0.13116001560589988,0.20389061240405953
1,0,1,0.13463081042996888,1.002990745705802
1,1,0,112.5384080831195,0.20219265864439648
0,1,0,164.13904507612736,0.20263931828999818
1,1,1,87.48556235309867,1.0117651557899172
0,1,0,91.66001728101067,0.19753067349029246
1,1,1,109.46604162252723,0.9894326354848484
0,0,1,0.14116909568115588,1.0046520278977784
0,0,0,0.14481516521206447,0.2030178125445405
0,0,0,0.10322366914954884,0.19793627482590928
0,1,1,79.10411038020892,0.9938761287668705
0,0,0,0.11405903388284505,0.19788776082703316
1,1,1,101.71490186613859,1.0041249624767106
0,0,0,0.09138102930245909,0.2048190051932239
0,1,0,91.40804510114987,0.19800727621473516
0,1,0,81.24791895672233,0.19967099605649508
1,1,0,85.17901179287855,0.20163916850994504
1,0,0,0.15188911316627476,0.19968125618050858
0,1,0,107.52435712498162,0.20492316097045513
0,1,0,137.50209826091043,0.20047151037927785
0,1,1,118.68380471351618,1.0084855752904696
1,1,0,130.17188755090262,0.19731611718555203
0,0,0,0.11106712313764824,0.19711014866559384
0,1,0,69.13972040986145,0.1936231841469857
0,0,1,0.17443364899498315,0.993897240202424
1,1,1,121.85875840174239,0.9766672060797209
1,1,0,105.34706312658723,0.19725911811994704
0,1,1,105.02161407640651,1.0088262699545496
0,1,1,117.84981534603595,1.0030214801394328
0,1,1,91.21759602465103,1.0026658164552515
0,1,0,143.90438077285765,0.20188439256744567
0,0,0,0.13622964635187107,0.20451188916279842
0,1,1,99.45773793161877,1.0081693980947288
0,0,1,0.14400610374320635,1.003450732447801
0,1,1,90.5145339640196,1.0100002006619584
0,0,1,0.10118050899412735,1.006160372896242
0,1,0,125.72211663039259,0.19987356036589635
0,1,0,91.80596903194703,0.19821729680055578
0,1,1,76.27448396605251,0.9865863284918008
1,1,0,165.83991201636098,0.1983765555651375
0,1,0,108.63843020898605,0.19847407281232993
1,1,1,143.94736004934833,0.9978297511426485
1,1,1,79.11777660348736,1.0016370486896709
0,1,1,120.61910991731389,1.0014506530275264
0,0,1,0.1323112038138947,0.9919104246107503
1,1,1,136.79180457148883,0.9953369637070162
1,0,1,0.12244431366462408,1.0090857360486933
1,0,0,0.12900232899437314,0.20005294550666955
0,0,1,0.15578336937422396,1.0078500643533517
0,1,1,165.5393123530202,1.0006071326066766
0,1,1,83.24703314899742,0.9817051379938637
0,0,1,0.12717823214956306,1.0150929190077522
0,1,0,79.00917437440845,0.20084136279499745
0,1,0,130.58769617974588,0.2048846154259696
0,1,1,118.86776780423955,1.0006937902847732
1,0,1,0.12452161725439644,0.9861952036201431
1,1,1,77.0689921859338,1.0097699434984801
0,1,0,120.96360406563804,0.19848529800185297
0,0,0,0.1338906195113822,0.1991012222853788
0,1,1,77.0991045706164,0.984973011821175
0,1,0,100.4804588765289,0.20092670119584366
1,0,0,0.14511524100566722,0.19926244680535518
1,1,0,109.65412456956027,0.1992536802680696
0,0,1,0.14269193604295374,0.9706083259384374
0,1,0,102.44851053514927,0.19541397396377733
0,1,1,106.53794767136257,1.0152693329339564
1,0,1,0.12041266170661744,0.9947429796225041
1,1,1,108.67520766547955,1.0045553249070243
0,0,1,0.144325376029461,1.01970497927957
0,1,0,120.16262343388401,0.2055374755242582
1,0,1,0.13708722248216054,1.0136495760465662
0,1,0,89.29701967629438,0.2063551961615261
0,1,1,133.87302781355297,1.0060389820369773
0,1,1,152.5541384440226,1.0070347817471523
1,0,1,0.13275547787447695,0.9937027819297007
0,0,1,0.1387847157665192,1.0150223254249209
1,1,0,107.60134445589156,0.20079292569005744
0,0,0,0.13601701152004028,0.19931721349319345
0,1,1,89.155120636773,1.0048062019170638
0,0,0,0.08878070884868573,0.204786704026383
1,1,1,98.87599853267304,1.0051657190874521
1,1,1,66.933522724308,1.0011713161947473
1,0,1,0.1139647539982734,0.9971323741347775
0,1,1,114.32053505816442,0.983585525510969
1,0,0,0.13313475559135374,0.19703250734499575
0,0,1,0.1574125691341865,1.0095088954428375
0,0,1,0.16358394078424102,0.9932330572547771
0,0,0,0.11166846146200572,0.20198210944315978
0,1,1,133.1205650965555,1.010386295896022
0,1,1,84.90714566966952,0.9844049105253886
0,0,1,0.14353492969623038,1.0131084193724078
1,0,0,0.12372978653809691,0.19632342782196893
0,0,0,0.11257789069453099,0.20030128066013886
1,1,1,105.52919017833716,1.0052000189901262
0,0,0,0.13255781072974573,0.2006584752359494
0,1,0,92.44580454989544,0.20061838060869683
0,1,1,102.17964640628195,0.9946609328702809
0,0,0,0.13112057969837043,0.19957758763546185
0,1,1,127.34084781992709,1.010513322966807
1,1,1,211.79289425896113,0.9814958679285422
0,0,1,0.11589549838135853,1.0035408775878238
0,0,1,0.13561993535355918,1.0125617032326453
1,1,0,112.42883802760709,0.19800578329593363
0,0,0,0.1373700164585007,0.20254413887063324
0,1,0,123.3417315603517,0.1999503665779611
0,1,0,77.62911846353572,0.1990273526215906
0,1,0,98.04742858269712,0.1969847774382327
0,1,1,115.63231762252936,0.9882028976372137
0,0,1,0.18315371172929615,1.0216696968933214
1,1,0,115.85246471647669,0.18976782528758782
1,1,1,95.96820800341989,1.0010079765915019
0,0,0,0.16287343081609712,0.1981967043023002
1,1,1,86.86568779369719,0.9814126299951401
0,0,1,0.11969911087853302,1.0063848835267735
1,0,0,0.15171096269250192,0.20220510178354537
0,1,1,176.20487405520512,1.0191510468769047
1,0,0,0.13754412520995926,0.1983215129335257
0,0,1,0.11799765204615584,1.0010854773499875
0,1,0,116.15203316205314,0.19719382920741987
0,1,0,80.44335361040146,0.19990353318869686
0,1,1,143.53861139071617,1.003766766937179
0,1,0,95.32183369793874,0.19913939203429762
0,0,1,0.1136225191629191,0.9972786323288573
0,1,1,132.89355365485378,1.004994631495645
0,1,1,103.07180281813153,0.9887462313471388
1,1,0,131.6932863874275,0.199894201552017
1,1,0,124.42830149039301,0.20235930308209768
0,0,0,0.12422337909779409,0.19742332411045668
0,1,1,86.47495977542152,1.003719303759765
0,0,0,0.11064973231966578,0.1975493374127389
0,0,1,0.09316544585615343,1.0141244174524935
0,1,0,144.2257581310018,0.20180217027722233
0,0,1,0.13883245368594782,1.000648278883864
0,0,1,0.13887348865516982,1.0136949184684898
0,1,0,149.7727725176682,0.19879405278681989
1,0,1,0.1579722306113767,1.0120125891766485
1,0,0,0.09829581108424863,0.20272162519166023
0,1,1,178.75796992802768,1.0044295972828643
0,0,0,0.11962439410005542,0.20265765632534438
0,1,0,99.74710118779345,0.20025326074590313
1,0,1,0.1284716351830977,0.9914160871828541
1,0,0,0.16820077039994422,0.1998687776360035
0,0,0,0.15518060953413257,0.19777211128635752
1,0,1,0.13720443964801093,1.007455359169308
0,1,0,127.36827705083462,0.20315880010154447
0,1,1,139.39427422349561,0.9741501862364896
1,0,1,0.13001265846895937,0.9676476555046104
0,0,0,0.12305574147567724,0.20175612337320814
1,1,0,81.46258161464779,0.20185714737860314
1,1,1,130.17578847581058,1.005857868731371
0,0,1,0.13487992868861953,0.9987316795344308
0,1,1,102.3355037114107,0.9933505495414455
0,0,1,0.13947705727565243,0.9952618133724439
1,1,0,87.3609238003132,0.20129809704270013
0,1,1,116.30302468767653,1.008865424983328
0,1,1,101.5640488561142,1.0205538119778321
0,0,1,0.11493781568891237,1.0072580642532618
1,0,0,0.11190233061370052,0.2011255081779879
0,0,0,0.14100881610979152,0.19559212601895218
1,0,0,0.14823777981581482,0.19953949847066937
0,1,0,99.42245475058074,0.2017256236047767
0,0,0,0.14324562240500419,0.2021240486211605
0,1,0,88.6792511445934,0.199595468461592
0,1,0,96.9843479829134,0.20033873590264303
0,1,0,96.81520622490173,0.19682037236888011
0,1,1,83.70934722565607,0.996509349691313
1,1,0,108.26321551189201,0.19984824853501867
0,1,1,65.24573008789022,0.9660496730581896
1,0,1,0.14948232212544524,0.9934896516954952
0,0,1,0.11660148246243301,1.0060638583700316
0,0,1,0.145126768748288,1.0093402038890533
0,1,1,104.87292964439673,1.0003757807984874
0,1,0,113.1683440992298,0.19682844382494522
1,1,1,96.67651928252779,0.9859721984599318
0,0,0,0.1204112529694464,0.19618591444071207
1,1,1,100.62600943610686,1.001071818440857
1,1,1,129.86276672607062,1.0082314081117485
0,1,0,97.38768431075972,0.196537454474195
0,0,0,0.14136816310773112,0.20103640079862373
0,1,0,130.18073113522456,0.20330398520145887
0,1,1,108.80180688752587,1.0244095014446506
0,0,1,0.13107784829947083,1.0039112786243825
1,1,0,120.92219474141098,0.20020125786969503
1,0,1,0.1530124395406636,0.9977809688260146
0,1,0,106.11684258685301,0.1990490688468163
0,0,0,0.12148769789050802,0.1992686118819732
0,0,0,0.12406157428064922,0.19802497394312127
1,1,0,85.58231561623415,0.19440240100948605
1,1,1,110.7139600463716,1.0373074949307104
0,1,0,163.17043275065114,0.19754647978511164
0,0,0,0.1308659191143066,0.19711943352005398
0,1,0,127.37618357817486,0.20297501401248524
0,0,0,0.11733761535648383,0.20075746107967535
0,0,1,0.12984525970834315,0.9809001434040433
1,0,0,0.12813209268133105,0.20489991871268684
0,0,1,0.142743951202431,1.0018696150883857
1,1,0,116.2397860676881,0.19770600998240506
0,1,0,125.1723467541622,0.20217408732579484
1,1,1,138.95184433170965,0.984100336953498
0,0,0,0.1345950114103983,0.20165917454912385
0,0,0,0.1337536510474867,0.19702977537472974
0,0,0,0.142775024376967,0.2011999743007864
0,1,0,128.97840739906022,0.20054117441226918
0,0,0,0.13447297476702533,0.20009063967407728
0,1,0,126.6598285652343,0.20239318537735412
0,1,1,103.4148502666124,1.008341222247144
0,1,1,100.98033442602788,0.9846260469408488
0,1,0,80.37192045253227,0.19890447567079814
0,0,0,0.10732134591395269,0.19851928620464115
0,0,0,0.1288130527501497,0.20733656093074254
1,1,1,119.26839628591843,1.0140618933382752
0,1,0,88.71410304113408,0.20249842259828496
1,1,1,117.47457051963558,0.9990595577923235
0,0,0,0.11919270354590457,0.19902758002171186
1,0,1,0.10446897929308299,0.9865902932447161
1,0,0,0.12297732499113392,0.20146707761976795
0,1,1,143.83472695653177,1.0055787328573396
0,0,1,0.12409965925757344,1.0178406565758011
1,1,1,89.86575844780204,0.9717484523980885
0,0,0,0.13354861928814146,0.2008585300541963
0,1,1,120.25102865349447,0.9795288291550359
0,1,1,76.67510834863714,1.0053409418258834
0,0,0,0.16243375636639718,0.20035993787349052
0,0,1,0.10092702055586536,0.9854583407280958
0,0,1,0.1254099136582901,1.0064041389457552
0,0,1,0.14325107619401373,1.0119988655811367
1,0,1,0.12325895880302314,1.0055830102814716
0,1,1,93.20614407077801,0.9825588252142836
0,0,0,0.11750755535429598,0.1997121238290443
0,1,1,100.47639596533934,0.99536822339135
0,0,1,0.1083338478447733,0.9909961197939757
0,0,1,0.12368141923750745,1.0177110152275317
0,0,1,0.1361960198400908,0.9909777472675321
0,1,0,138.24910079808848,0.198015113253818
0,0,0,0.10890202675505334,0.20221056143325125
1,1,0,106.62501195367001,0.20279390011863357
0,1,0,154.03250319105962,0.19926337967305657
0,1,0,81.85557099583978,0.19821107224088497
0,0,1,0.15171694457979154,1.011006810107729
0,1,1,128.84262104248023,1.008762587253051
0,1,0,94.48404777987771,0.20225959878664404
0,1,0,135.38592089223354,0.20300938833660276
0,0,0,0.11199806501784348,0.2012765498225587
1,1,0,125.30991976601328,0.20213952242272415
0,0,1,0.12104616599137956,1.015660258720743
1,1,0,142.03921268937506,0.19744159977307285
0,1,1,89.82038376668523,0.9837126628244849
1,0,0,0.1538846562055776,0.2026164946965955
1,1,0,148.99753890546916,0.19891236577126015
1,0,0,0.11003983605358127,0.20332153254404067
0,1,1,132.02860777655397,1.0015229717406464
1,1,1,108.4558082418477,0.9720401017293346
0,1,0,123.25937516305602,0.19805493805001545
0,0,1,0.12841517132592498,1.006029719106061
1,0,0,0.12222149970123762,0.19801990189411
0,0,1,0.14804105930819936,1.009620800069442
0,1,0,105.35163890917559,0.19686047408698187
0,1,1,98.30495771323245,1.0017753636626574
1,0,1,0.1140903436662907,1.0162519515021944
0,1,0,104.33722193225076,0.19788930243515007
0,0,0,0.106276323628096,0.19814067063017712
0,0,0,0.12359775237641432,0.19654023898659312
0,0,1,0.14373051941558024,1.0079836674799767
1,1,1,100.67978149391298,0.9997325099403439
1,1,0,87.11879976155598,0.20054521637362374
1,1,0,73.77194954101529,0.20180258010314128
1,0,0,0.09694906759598752,0.19828742964919974
0,0,0,0.1505546767508324,0.2049399271251719
0,0,1,0.14135504668258617,1.0184606979580555
1,0,0,0.12325970004162945,0.1993225973982251
0,1,0,117.54603678143422,0.19325589751332645
0,0,0,0.1328427654117,0.2048642182699822
0,1,0,85.34959511425589,0.19827195378544626
0,1,1,100.29872593818921,0.9813970485632991
0,1,0,108.55107324322577,0.20491015222687348
0,1,1,104.79497550143508,0.9943654624355359
1,1,1,96.48069839571752,0.9825966027501489
0,1,1,85.33690410929675,0.9911647367043542
0,0,0,0.15447932043396162,0.20628366882475882
0,0,0,0.13804803071016478,0.2009143739910069
1,1,0,115.96468162822237,0.1979707236589731
0,0,1,0.13602893923280404,0.9953150354278859
0,1,0,78.78655424490063,0.20118122802878446
0,0,0,0.10382264037495201,0.204659048363575
0,1,1,120.53964808905468,0.9879542578231112
0,0,0,0.1067488427925411,0.1986115819328427
1,1,0,82.21409345599815,0.19647115995146397
1,0,1,0.12557547882324402,1.002052322528026
1,0,1,0.09655743074335459,1.0034650157413694
1,1,1,176.17508465639364,0.9737193288813244
0,1,1,122.55450558108676,0.9789362116324041
0,1,0,178.4276071346938,0.2013277127389879
0,1,0,100.48529552368628,0.2026459662412853
0,1,0,146.77978196259417,0.1986015581221289
1,1,1,105.32798475325053,1.0025203273657635
0,0,0,0.14146457206608193,0.1986473064598004
0,1,1,128.31786764816584,0.991154154363374
1,1,1,114.31503082693975,0.990970275476404
0,0,1,0.13176619642076418,1.0031436309028297
1,0,1,0.1364321987918489,0.9979713180602112
0,0,0,0.1513602306626248,0.20083166981507658
0,1,1,85.06874250041456,1.0002245789630027
1,0,1,0.13916883620596412,1.0163297456999636
0,0,1,0.14326502951317463,1.0026758348278932
0,0,1,0.12287050170758732,1.0048794425137033
0,1,0,107.88623396775137,0.1959533578880678
0,0,1,0.17205530648671447,0.9954470239194901
1,0,0,0.11233450915611252,0.20132722811799145
0,0,0,0.13244176565451274,0.19849777582427192
1,0,0,0.11867470493271257,0.2020420579901907
0,0,0,0.12117271453450329,0.19319458576355844
0,0,1,0.12603139566916902,1.01114273319214
0,0,0,0.12456643315183727,0.19802900206986598
1,0,0,0.14551337304328557,0.19693920011540514
1,1,0,196.0839388957231,0.2006636390810848
0,1,0,74.4123371301886,0.19981045679742446
0,0,0,0.13792090248604208,0.20178799237607434
1,1,1,82.66826307131271,1.0035080319478462
0,0,1,0.10424904501669723,0.9844164804345448
0,1,1,137.9900468021353,0.9879974726498878
0,1,1,99.97904867306345,0.9942890886214444
0,1,1,110.31615693246404,1.0206402052222736
1,0,0,0.16784783185112254,0.19840700373377215
0,0,0,0.1252500653122234,0.19824578673674337
0,1,0,69.32419675657151,0.2019682739471954
0,0,1,0.1764683575649078,0.9899704058623813
0,1,1,121.88089477573487,0.9907572986587978
0,0,1,0.11834233110291156,1.0030045319594512
0,0,0,0.1451243087323123,0.2039222654713837
0,1,1,87.11632448900146,1.0026095625282758
0,0,1,0.10729633217457023,1.0153313586132586
1,0,1,0.11568461583057194,0.9905706061260775
1,1,0,100.50325901410046,0.1975748650558754
0,0,1,0.10165708236938623,1.0005033611809933
1,1,1,99.40183785147866,0.9954277196356558
1,1,1,88.3630242445101,1.0204971407797536
0,0,1,0.1397840052483321,0.9824241854953306
1,0,1,0.14744483334985486,1.0083380367052082
0,1,1,101.46589301859368,1.0052924692942853
0,0,1,0.16021581351005731,1.001897533200613
0,0,0,0.14115166294927817,0.2007349352383723
0,1,0,106.01387937556073,0.20400207146977506
0,0,1,0.11316856777661304,1.0162568947879334
0,0,1,0.12477029268763473,0.9909017578343147
1,0,0,0.14773721892186117,0.1974833731750635
0,0,1,0.11769394589952414,0.9960699926677317
1,1,0,92.46042299932304,0.19919415558234232
1,1,1,91.82172950033595,1.0082948000047842
0,0,1,0.11642055384758865,1.0019434701200751
0,0,1,0.1300715482552271,0.9866665222851083
0,1,1,141.3340750394927,0.992380759733118
0,1,1,101.1484033987462,1.0193384639530292
1,0,0,0.11760628304606759,0.19507447430565236
0,0,0,0.13411929692123123,0.20514034598923134
0,1,1,137.98477559790612,1.0094519612776915
1,1,1,106.06602497921995,0.9931484206052502
1,0,1,0.11764124868827437,0.9954583469994707
0,1,0,91.8578639526682,0.19587358458787096
0,1,1,94.16149623303814,0.9895471466803272
0,0,1,0.1151481425341801,1.01937725297538
0,0,1,0.14281460570406268,0.9985859659820872
0,1,1,103.22748519330182,0.9685377887426937
0,0,1,0.1330868910177122,1.0124575330625212
0,1,0,88.80544553289,0.19858231299760026
1,0,1,0.14692838723405874,0.9846470185024964
0,1,1,91.27717855207158,1.0026101571487185
1,1,0,119.05424833457771,0.19481395868438992
0,1,0,106.02089817933366,0.20195344260097642
0,0,0,0.13101941246688936,0.202996156322458
0,1,0,131.98045226937012,0.2001574523165949
0,0,0,0.13326477013815846,0.19704991554839843
1,1,1,166.77481589520733,1.0177983913158282
0,1,1,146.5964382932356,1.0082450392019422
0,1,1,178.45246763470956,1.009303528246141
0,0,0,0.1339967770025157,0.20439521898157564
1,0,1,0.13774441729017264,0.9925736804355259
0,0,1,0.11779027270982795,1.0035543440585057
1,0,0,0.13272218419283682,0.19703265724994734
0,0,1,0.14721051601413823,0.9939650555983036
0,0,0,0.12325418319636423,0.19953538300876714
0,0,1,0.13734327582073394,0.9940309848337271
0,0,1,0.12534474796557568,0.991167652963491
0,0,0,0.16417289082792638,0.1983821815614645
0,0,1,0.12300450648962827,0.9994078324888586
1,1,0,81.29320879694576,0.19357369377975342
0,0,1,0.11931738053428152,0.9951310302330827
0,0,0,0.12484250401210217,0.19970654564050266
0,1,0,79.30064459264405,0.19582895476279408
0,0,1,0.11275249489825602,1.0183358618826404
0,0,1,0.1581842378731552,1.012048502885978
0,0,1,0.09408677541093058,0.9995758744091385
0,0,1,0.16632870953115386,1.003036266434615
1,1,0,138.4112518433042,0.19784994332258043
0,0,1,0.13038112802719082,1.0173064373785632
0,0,0,0.11481270755614871,0.19473203754747204
0,0,1,0.13870808693246936,1.0061018613752586
1,1,0,110.23562030681911,0.20173618154888204
1,1,0,131.41597809426253,0.19891883645975297
0,0,1,0.14898450075554517,1.0094114689545286
0,0,0,0.1676462720393912,0.19724447536866824
1,1,1,127.31313772577518,0.9905577721037875
0,0,1,0.12113668968343931,0.979676614241792
1,0,0,0.11290275633707027,0.20190723941222385
0,0,1,0.10709789841624431,0.9975924764819472
0,0,0,0.13211310450868963,0.2041580779360426
0,0,0,0.10261040833343411,0.19845900421800802
1,1,0,109.06818592466321,0.20124764612503912
1,0,1,0.1376408041996915,0.9831572593315838
1,0,0,0.13054663253643412,0.20058556128930935
0,0,1,0.1198165959026502,1.0104703592589934
0,0,0,0.13423866364147444,0.19865284335373037
0,1,0,90.62100233979722,0.19883433466762285
0,0,0,0.12075376951994074,0.2034318935499835
0,0,0,0.11315192365907493,0.20189649282171165
0,1,1,106.90928324121525,0.9788347681376817
0,1,1,120.89072469267144,0.9999055047010457
0,1,0,155.13930985786735,0.19886039559565769
0,0,0,0.1406052309572855,0.20476332271563594
0,1,1,100.50216172219605,0.9845518891670099
0,1,0,210.27510395542924,0.1985647233142815
0,1,1,116.16645026162625,1.0199301266618008
0,1,1,101.16412716473467,0.9887963405022275
0,0,1,0.13057045856279542,1.013047433030959
1,0,1,0.12178838509582036,0.9957090739776395
0,0,0,0.13318142519923706,0.20346352943063736
0,1,0,96.09665500323428,0.20016548559320513
0,0,1,0.13954134012882083,0.9915529908881806
1,0,1,0.12194955094519962,0.9854790760866304
0,0,0,0.12631807252276578,0.20098733444293265
0,1,1,88.42638953511528,0.9788703982722156
0,0,0,0.1131971057275224,0.19829140483442825
0,0,1,0.12715664603452628,0.9840294461470066
0,0,1,0.1364834600171636,1.010526113533999
1,1,1,96.69344246560863,0.9938969458043456
0,0,1,0.15500925405119703,1.0071536354455106
0,1,0,102.93444152180027,0.19317148502667786
1,0,1,0.13688303751779715,0.9965240139555095
0,1,1,192.56366800369145,0.9977611709727012
1,1,1,155.16016933720746,0.989185620447509
0,0,1,0.12513202821108957,0.9938213488666936
0,0,0,0.16147044852861142,0.20178770832646722
1,1,1,104.81659244135994,0.9972262442160799
0,0,1,0.1120445332221362,0.9982766182271041
0,0,0,0.14883165565970097,0.1977474207936713
0,1,0,111.80752328004057,0.2019802277164533
0,0,1,0.12122972699042033,0.9886984065399408
0,1,0,113.84911330956392,0.1980046768657715
1,0,1,0.12690789812164555,0.9955779149534064
1,0,0,0.13228858496444298,0.19851641830820896
1,0,0,0.1005949339984635,0.19977355592497667
0,1,1,112.14091923012248,0.9967609871438349
0,0,0,0.12883147002301115,0.20315576763820062
0,0,1,0.10858158822568766,0.9872525144961937
0,1,1,116.0741420828466,1.0071846312087847
0,0,0,0.13019736308096244,0.20102830501179558
0,1,0,111.91107311919481,0.20033782333800604
0,1,1,111.34687007282551,1.0050847154198537
0,1,1,159.89967017503935,0.9924710123627195
0,0,1,0.1309895585038872,1.003562123597477
1,0,1,0.1141953150454242,0.9961379736793509
1,0,1,0.14209337251324056,1.0051343149027214
0,1,1,89.51528030016726,1.0028869872707358
0,0,0,0.13620770279318242,0.2013363987767868
1,1,0,73.68514888531318,0.19760693747521568
1,1,0,102.98642090798457,0.20061916138579863
0,1,0,81.14328507279644,0.19568687495268558
0,0,1,0.12531123697477334,1.0026670471778019
0,0,0,0.11179146215875224,0.20476759107689776
0,1,1,79.33223411520754,0.9994929854268938
0,1,1,111.43550256247217,1.0090040845310653
1,0,0,0.10731900261144486,0.2040693989498999
0,1,0,169.58770318263652,0.19749365771237626
1,0,1,0.121340253659544,1.0068298950417438
1,0,0,0.14387494985882893,0.20029686443621336
0,0,1,0.10025370122574409,0.9806623669149517
0,1,0,83.87364299272897,0.19675764242677019
1,1,1,88.38784102530359,1.0065696243523679
1,1,0,122.7036593792946,0.20155563350484837
0,0,1,0.11735835213380717,0.9795600273639019
1,1,0,88.88542663618846,0.19823789372262518
0,1,1,130.02036386176425,0.9793254838675856
1,1,0,84.38880987121617,0.202051495560802
0,1,1,95.2485905846735,0.990241723890141
1,0,1,0.13781727693252488,1.029296257709945
0,1,1,118.32247127965553,0.9980939198341571
0,1,0,97.6735950495022,0.20002245962724277
1,1,0,125.35037204861975,0.20028181245740048
0,0,0,0.1102132332721425,0.19682774588881413
0,1,1,83.71076873603548,0.9835740959191115
1,1,0,80.16432121849748,0.20092166065323136
0,0,1,0.10618291988977596,0.9908121877113166
1,1,1,106.10276171519219,0.9737722770358974
1,1,0,171.90534035863783,0.19760281148302739
0,1,1,94.11269390748956,1.0298272681077496
0,0,0,0.13857152321059482,0.197906049984928
0,0,0,0.1485942345309049,0.20005048119669566
0,1,1,103.4612474165702,1.0048622250609354
0,0,1,0.12318859030615235,1.001667490212085
1,1,1,124.15295548001461,0.9956892595140562
1,0,1,0.10243399512371155,1.0089559616661745
0,1,1,82.66191578969509,0.9975291307074056
0,0,1,0.1443381132526496,1.0120996243210627
1,1,1,90.9181077385562,1.0303365448287134
0,0,0,0.11946802815760124,0.1962043018550088
1,0,0,0.10968354553495019,0.20399086834872962
0,0,0,0.12735509867643602,0.1989316703563331
1,1,0,170.9827570116091,0.1980692015242298
0,0,0,0.15460604707097178,0.20157194745530999
1,0,1,0.11081151453282562,1.015682706590929
0,0,0,0.13016062371604617,0.20051771852322073
